山形小国町小国小坂町,38.0614,139.7431
白鷹町黒鴨,38.2242,140.0619
白鷹町荒砥,38.1828,140.0986
飯豊町上原,37.9206,139.8694
飯豊町椿,38.0458,139.9875
福島市松木町,37.7583,140.4706
福島市桜木町,37.7611,140.4797
福島市飯野町,37.6572,140.5375
福島市五老内町,37.7608,140.4753
郡山市朝日,37.4008,140.3600
郡山市開成,37.3958,140.3619
郡山市湖南町,37.3956,140.1322
白河市郭内,37.1319,140.2153
白河市新白河,37.1228,140.1914
白河市東,37.1019,140.3489
白河市表郷,37.0542,140.3058
白河市大信,37.2033,140.2475
白河市八幡小路,37.1261,140.2114
須賀川市八幡山,37.2842,140.3689
須賀川市長沼支所,37.2894,140.2117
須賀川市岩瀬支所,37.3178,140.2778
須賀川市八幡町,37.2864,140.3719
二本松市金色,37.5850,140.4308
二本松市油井,37.6081,140.4614
二本松市小浜,37.5619,140.5094
二本松市針道,37.5972,140.5814
桑折町谷地,37.8544,140.5211
国見町藤田,37.8769,140.5494
川俣町五百田,37.6644,140.5983
大玉村南小屋,37.5597,140.3336
大玉村玉井,37.5342,140.3708
鏡石町不時沼,37.2528,140.3436
天栄村下松本,37.2553,140.2469
天栄村湯本支所,37.2731,140.0219
西郷村熊倉,37.1417,140.1550
泉崎村泉崎,37.1542,140.3031
中島村滑津,37.1486,140.3503
矢吹町一本木,37.2011,140.3386
棚倉町棚倉中居野,37.0292,140.3800
棚倉町棚倉舘ヶ丘,37.0217,140.3772
矢祭町戸塚,36.8864,140.4164
矢祭町東舘,36.8711,140.4247
塙町塙,36.9572,140.4094
鮫川村赤坂中野,37.0425,140.5097
石川町長久保,37.1572,140.4467
玉川村小高,37.2106,140.4089
平田村永田,37.2217,140.5756
浅川町浅川,37.0808,140.4128
古殿町松川横川,37.0908,140.5611
古殿町松川新桑原,37.0889,140.5558
小野町中通,37.2778,140.6347
小野町小野新町,37.2872,140.6258
田村市船引町,37.4400,140.5764
田村市大越町,37.3756,140.6358
田村市常葉町,37.4369,140.6439
田村市都路町,37.4361,140.7947
田村市滝根町,37.3214,140.6572
福島伊達市前川原,37.8200,140.5086
福島伊達市梁川町,37.8453,140.6006
福島伊達市保原町,37.8192,140.5631
福島伊達市霊山町,37.7772,140.5958
福島伊達市月舘町,37.7336,140.6078
本宮市本宮,37.5128,140.3936
本宮市白岩,37.5075,140.4539
いわき市小名浜,36.9478,140.9031
いわき市三和町,37.1047,140.7983
いわき市平四ツ波,37.0908,140.9033
いわき市錦町,36.9067,140.7928
いわき市平梅本,37.0506,140.8869
相馬市中村,37.7967,140.9192
福島広野町下北迫大谷地原,37.2342,141.0014
福島広野町下北迫苗代替,37.2144,140.9950
楢葉町北田,37.2822,140.9931
富岡町本岡,37.3447,141.0089
川内村下川内,37.3694,140.8711
川内村上川内小山平,37.3364,140.8131
川内村上川内早渡,37.3375,140.8092
大熊町野上,37.4058,140.9631
大熊町大川原,37.3811,140.9578
双葉町両竹,37.4650,141.0231
浪江町幾世橋,37.4944,140.9994
葛尾村落合落合,37.5036,140.7642
新地町谷地小屋,37.8764,140.9197
飯舘村伊丹沢,37.6792,140.7353
南相馬市原町区三島町,37.6411,140.9556
南相馬市鹿島区栃窪,37.7244,140.8872
南相馬市原町区高見町,37.6383,140.9847
南相馬市原町区本町,37.6419,140.9569
南相馬市鹿島区西町,37.7014,140.9661
南相馬市小高区,37.5653,140.9928
会津若松市材木町,37.4883,139.9103
会津若松市東栄町,37.4939,139.9297
会津若松市北会津町,37.4917,139.8747
会津若松市河東町,37.5517,139.9261
喜多方市松山町,37.6533,139.8631
喜多方市熱塩加納町,37.7194,139.8725
喜多方市高郷町,37.6036,139.7556
喜多方市御清水,37.6508,139.8750
喜多方市塩川町,37.5978,139.8889
喜多方市山都町,37.6442,139.7683
下郷町高陦,37.3075,139.9000
下郷町塩生,37.2553,139.8722
檜枝岐村上河原,37.0158,139.3800
檜枝岐村下ノ原,37.0244,139.3889
只見町黒谷,37.3036,139.3617
只見町只見,37.3486,139.3158
北塩原村北山,37.6556,139.9372
西会津町野沢,37.5869,139.6486
西会津町登世島,37.6000,139.6467
磐梯町磐梯,37.5619,139.9886
猪苗代町城南,37.5586,140.1047
猪苗代町千代田,37.5472,140.1078
会津坂下町市中三番甲,37.5614,139.8217
湯川村清水田,37.5650,139.8864
柳津町大成沢,37.4094,139.7008
柳津町柳津,37.5258,139.7197
三島町宮下,37.4700,139.6439
福島金山町川口,37.4536,139.5247
福島昭和村下中津川,37.3353,139.6106
会津美里町本郷庁舎,37.4528,139.8836
会津美里町新鶴庁舎,37.5117,139.8297
会津美里町高田庁舎,37.4650,139.8347
南会津町田島,37.2000,139.7731
南会津町界,37.2658,139.5383
南会津町滝原,37.0700,139.6806
南会津町古町,37.1761,139.5253
南会津町山口,37.2233,139.5381
南会津町松戸原,37.0925,139.5336
水戸市金町,36.3814,140.4678
水戸市千波町,36.3664,140.4542
水戸市内原町,36.3597,140.3592
水戸市栗崎町,36.3483,140.5181
日立市助川小学校,36.5914,140.6453
日立市十王町友部,36.6778,140.6836
日立市役所,36.5983,140.6500
常陸太田市町屋町,36.6139,140.5653
常陸太田市町田町,36.6239,140.4819
常陸太田市大中町,36.7328,140.4889
常陸太田市金井町,36.5381,140.5306
常陸太田市高柿町,36.5536,140.4619
高萩市安良川,36.7058,140.7067
高萩市本町,36.7136,140.7086
北茨城市磯原町,36.8019,140.7511
北茨城市中郷町,36.7806,140.7314
笠間市石井,36.3850,140.2369
笠間市中央,36.3450,140.3042
笠間市下郷,36.3014,140.2922
笠間市笠間,36.3831,140.2525
ひたちなか市山ノ上町,36.3403,140.5867
ひたちなか市南神敷台,36.3522,140.5953
ひたちなか市東石川,36.3969,140.5350
茨城町小堤,36.2864,140.4244
大洗町磯浜町,36.3133,140.5750
東海村東海,36.4719,140.5661
大子町池田,36.7761,140.3572
常陸大宮市中富町,36.5425,140.4108
常陸大宮市北町,36.5514,140.4100
常陸大宮市山方,36.6317,140.3953
常陸大宮市上小瀬,36.6061,140.3217
常陸大宮市野口,36.5622,140.3150
常陸大宮市高部,36.6622,140.2994
那珂市福田,36.4572,140.4861
那珂市瓜連,36.4994,140.4433
城里町石塚,36.4794,140.3756
城里町阿波山,36.5153,140.3686
城里町小勝,36.4589,140.2714
小美玉市小川,36.1808,140.3650
小美玉市堅倉,36.2392,140.3528
小美玉市上玉里,36.1622,140.3364
土浦市常名,36.1039,140.1892
土浦市田中,36.0906,140.1883
土浦市藤沢,36.1325,140.1583
茨城古河市長谷町,36.1847,139.7028
茨城古河市下大野,36.1781,139.7556
茨城古河市仁連,36.1900,139.8194
石岡市柿岡,36.2342,140.1892
石岡市若宮,36.1953,140.2711
石岡市八郷,36.2458,140.1975
石岡市石岡,36.1908,140.2883
結城市中央町,36.2892,139.8717
龍ケ崎市役所,35.9114,140.1817
下妻市本城町,36.1842,139.9672
下妻市鬼怒,36.1564,139.9639
取手市寺田,35.9111,140.0492
取手市井野,35.9083,140.0708
取手市藤代,35.9214,140.1111
牛久市中央,35.9792,140.1497
つくば市天王台,36.1250,140.0903
つくば市研究学園,36.0833,140.0756
つくば市小茎,35.9928,140.1144
茨城鹿嶋市鉢形,35.9664,140.6461
茨城鹿嶋市宮中,35.9769,140.6319
潮来市堀之内,35.9658,140.5258
潮来市辻,35.9469,140.5553
美浦村受領,36.0044,140.3017
阿見町中央,36.0308,140.2147
河内町源清田,35.8844,140.2442
八千代町菅谷,36.1817,139.8908
五霞町小福田,36.1139,139.7456
境町旭町,36.1075,139.7942
守谷市大柏,35.9511,139.9750
利根町布川,35.8578,140.1389
坂東市岩井,36.0406,139.8831
坂東市馬立,36.0692,139.9078
坂東市山,36.1183,139.8850
坂東市役所,36.0478,139.8883
稲敷市江戸崎甲,35.9536,140.3192
稲敷市役所,35.9719,140.3031
稲敷市伊佐津,35.9136,140.2928
稲敷市結佐,35.9294,140.4564
稲敷市須賀津,35.9672,140.4092
筑西市舟生,36.2508,139.9319
筑西市門井,36.3294,140.0331
筑西市海老ヶ島,36.2500,140.0381
かすみがうら市上土田,36.1517,140.2367
かすみがうら市大和田,36.0942,140.3311
神栖市溝口,35.8897,140.6647
神栖市波崎,35.7567,140.8131
行方市山田,36.0844,140.5325
行方市玉造,36.1047,140.4150
行方市麻生,35.9897,140.4892
桜川市岩瀬,36.3617,140.1108
桜川市真壁,36.2781,140.0914
桜川市羽田,36.3272,140.0906
鉾田市鉾田,36.1586,140.5164
鉾田市造谷,36.2308,140.5353
鉾田市汲上,36.1025,140.5725
常総市新石下,36.1150,139.9811
常総市水海道諏訪町,36.0233,139.9944
つくばみらい市加藤,35.9894,140.0108
つくばみらい市福田,35.9625,140.0369
日光市瀬川,36.7344,139.6881
日光市中宮祠,36.7403,139.4956
日光市鬼怒川温泉大原,36.8142,139.7153
日光市湯元,36.8058,139.4203
日光市足尾町中才,36.6344,139.4375
日光市芹沼,36.7489,139.7142
日光市足尾町通洞,36.6339,139.4406
日光市藤原庁舎,36.8222,139.7150
日光市御幸町,36.7481,139.6133
日光市黒部,36.8667,139.6036
日光市今市本町,36.7197,139.6972
大田原市黒羽田町,36.8633,140.1214
大田原市本町,36.8708,140.0167
矢板市本町,36.8067,139.9242
塩谷町玉生,36.7775,139.8506
那須町寺子,37.0197,140.1206
那須塩原市蟇沼,36.9714,139.9164
那須塩原市鍋掛,36.9417,140.0828
那須塩原市中塩原,36.9900,139.8031
那須塩原市共墾社,36.9614,140.0456
那須塩原市あたご町,36.8822,139.9833
那須塩原市塩原庁舎,36.9772,139.8106
宇都宮市明保野町,36.5497,139.8681
宇都宮市塙田,36.5692,139.8858
宇都宮市旭,36.5547,139.8831
宇都宮市中里町,36.6828,139.9006
宇都宮市中岡本町,36.6164,139.9433
足利市大正町,36.3428,139.4514
栃木市旭町,36.3772,139.7361
栃木市大平町富田,36.3375,139.7014
栃木市藤岡町藤岡,36.2619,139.6492
栃木市都賀町家中,36.4283,139.7486
栃木市西方町本城,36.4664,139.7450
栃木市万町,36.3819,139.7342
栃木市岩舟町静,36.3183,139.6564
佐野市中町,36.3867,139.6144
佐野市葛生東,36.4017,139.6119
佐野市高砂町,36.3136,139.5781
佐野市田沼町,36.3750,139.5706
鹿沼市晃望台,36.5600,139.7675
鹿沼市口粟野,36.5153,139.6733
鹿沼市今宮町,36.5667,139.7453
小山市神鳥谷,36.2858,139.8044
真岡市田町,36.4367,140.0225
真岡市荒町,36.4406,140.0119
上三川町しらさぎ,36.4394,139.9094
益子町益子,36.4672,140.0931
茂木町北高岡天矢場,36.5286,140.1556
茂木町茂木,36.5319,140.1878
市貝町市塙,36.5433,140.1022
芳賀町祖母井,36.5483,140.0583
壬生町通町,36.4269,139.8039
野木町丸林,36.2328,139.7406
高根沢町石末,36.6308,139.9861
栃木さくら市氏家,36.6850,139.9664
栃木さくら市喜連川,36.7189,140.0242
那須烏山市大金,36.6583,140.0939
那須烏山市役所,36.6569,140.1511
栃木那珂川町馬頭,36.7364,140.1725
栃木那珂川町小川,36.7644,140.1294
下野市田中,36.3850,139.8769
下野市笹原,36.3944,139.8492
下野市大松山,36.4306,139.8558
沼田市西倉内町,36.6458,139.0428
沼田市尾瀬高等学校,36.7300,139.2231
沼田市下久屋町,36.6578,139.0783
沼田市白沢町,36.6619,139.1353
沼田市利根町,36.6978,139.2103
中之条町日影,36.5644,138.6361
中之条町中之条町,36.5903,138.8408
中之条町入山,36.6458,138.6478
長野原町長野原,36.5442,138.6492
嬬恋村大前,36.5167,138.5303
草津町草津,36.6169,138.5917
群馬高山村中山,36.6208,138.9436
片品村鎌田,36.7719,139.2247
川場村谷地,36.6947,139.1058
みなかみ町鹿野沢,36.7817,138.9694
みなかみ町後閑,36.6789,138.9989
みなかみ町布施,36.6856,138.9250
東吾妻町原町,36.5711,138.8211
東吾妻町本宿,36.5103,138.7522
東吾妻町奥田,36.5531,138.9011
群馬昭和村糸井,36.6397,139.0658
前橋市昭和町,36.4053,139.0606
前橋市駒形町,36.3478,139.1367
前橋市大手町,36.3892,139.0622
前橋市堀越町,36.4178,139.1581
前橋市粕川町,36.4142,139.2108
前橋市富士見町,36.4547,139.0750
前橋市鼻毛石町,36.4386,139.1775
高崎市高松町,36.3222,139.0031
高崎市倉渕町,36.4250,138.7928
高崎市箕郷町,36.3917,138.9558
高崎市足門町,36.3975,139.0006
高崎市新町,36.2769,139.1136
高崎市下室田,36.3847,138.8814
高崎市吉井町吉井川,36.2544,138.9892
桐生市織姫町,36.4053,139.3311
桐生市元宿町,36.4106,139.3250
桐生市黒保根町,36.5017,139.2839
桐生市新里町,36.4200,139.2400
伊勢崎市今泉町,36.3108,139.1961
伊勢崎市西久保町,36.3803,139.2278
伊勢崎市境,36.2764,139.2478
伊勢崎市東町,36.3436,139.2467
太田市西本町,36.2914,139.3608
太田市浜町,36.2911,139.3756
太田市粕川町,36.2622,139.3014
太田市新田金井町,36.3017,139.2981
太田市大原町,36.3558,139.2992
館林市城町,36.2450,139.5419
渋川市有馬,36.4636,139.0092
渋川市石原,36.4892,138.9997
渋川市北橘町,36.4811,139.0458
渋川市吹屋,36.5189,139.0083
渋川市村上,36.5475,138.9372
渋川市赤城町,36.5336,139.0358
渋川市伊香保町,36.4992,138.9236
藤岡市中栗須,36.2581,139.0750
藤岡市鬼石,36.1581,139.0578
富岡市七日市,36.2639,138.8803
富岡市妙義町,36.2864,138.8164
安中市松井田町,36.3467,138.7208
安中市安中,36.3261,138.8875
榛東村新井,36.4389,138.9675
吉岡町下野田,36.4481,139.0114
神流町生利,36.1161,138.9250
神流町神ヶ原,36.0917,138.8289
群馬上野村川和,36.0828,138.7775
下仁田町下小坂,36.2286,138.7578
群馬南牧村大日向,36.1581,138.7114
甘楽町小幡,36.2425,138.9217
玉村町下新田,36.3044,139.1150
板倉町板倉,36.2247,139.6014
群馬明和町新里,36.2111,139.5342
千代田町赤岩,36.2175,139.4425
大泉町日の出,36.2475,139.4050
邑楽町中野,36.2519,139.4633
みどり市東町,36.5222,139.3092
みどり市笠懸町,36.3950,139.2806
みどり市大間々町,36.4325,139.2728
熊谷市桜町,36.1503,139.3806
熊谷市宮町,36.1475,139.3883
熊谷市大里,36.1025,139.4092
熊谷市妻沼,36.2233,139.3683
熊谷市江南,36.1153,139.3350
行田市本丸,36.1386,139.4556
行田市南河原,36.1811,139.4356
加須市三俣,36.1311,139.6019
加須市騎西,36.1017,139.5747
加須市北川辺,36.1903,139.6611
加須市大利根,36.1406,139.6642
本庄市児玉町,36.1906,139.1278
本庄市本庄,36.2428,139.1936
東松山市市ノ川,36.0539,139.3911
東松山市松葉町,36.0422,139.4003
羽生市東,36.1722,139.5486
鴻巣市中央,36.0661,139.5219
鴻巣市川里,36.1075,139.5125
鴻巣市吹上富士見,36.1014,139.4525
深谷市川本,36.1389,139.2814
深谷市花園,36.1331,139.2258
深谷市普済寺,36.2011,139.2400
久喜市下早見,36.0594,139.6667
久喜市青葉,36.0719,139.6967
久喜市菖蒲,36.0592,139.6014
久喜市栗橋,36.1261,139.6969
久喜市鷲宮,36.1006,139.6669
滑川町福田,36.0656,139.3606
嵐山町杉山,36.0561,139.3200
小川町大塚,36.0561,139.2625
吉見町下細谷,36.0397,139.4533
鳩山町大豆戸,35.9814,139.3339
東秩父村御堂,36.0581,139.1947
埼玉美里町木部,36.1772,139.1814
埼玉神川町下阿久原,36.1494,139.0556
埼玉神川町植竹,36.2133,139.1019
上里町七本木,36.2514,139.1442
寄居町寄居,36.1181,139.1922
ときがわ町桃木,36.0039,139.2731
ときがわ町玉川,36.0083,139.2967
川越市旭町,35.9000,139.4731
川越市新宿町,35.9033,139.4825
川口市中青木分室,35.8097,139.7211
川口市三ツ和,35.8264,139.7408
川口市安行領家,35.8464,139.7619
所沢市北有楽町,35.7964,139.4658
所沢市並木,35.7989,139.4683
飯能市下直竹,35.8394,139.2786
飯能市征矢町,35.8400,139.3214
飯能市双柳,35.8558,139.3275
飯能市名栗,35.8822,139.1811
春日部市粕壁,35.9828,139.7456
春日部市金崎,35.9919,139.8019
春日部市谷原新田,35.9644,139.7447
狭山市入間川,35.8533,139.4119
上尾市本町,35.9775,139.5933
草加市中央,35.8261,139.8072
越谷市越ヶ谷,35.8917,139.7908
蕨市中央,35.8261,139.6822
戸田市上戸田,35.8169,139.6775
入間市豊岡,35.8356,139.3906
朝霞市本町,35.7969,139.5939
志木市本町,35.8311,139.5761
和光市広沢,35.7808,139.6053
新座市野火止,35.7936,139.5661
桶川市泉,36.0025,139.5586
北本市本町,36.0269,139.5308
八潮市中央,35.8225,139.8389
富士見市鶴馬,35.8564,139.5494
三郷市中央,35.8294,139.8769
蓮田市黒浜,35.9942,139.6619
坂戸市千代田,35.9572,139.4033
幸手市東,36.0778,139.7256
鶴ヶ島市三ツ木,35.9342,139.3928
日高市南平沢,35.9078,139.3394
吉川市きよみ野,35.8956,139.8556
伊奈町中央,36.0000,139.6242
埼玉三芳町藤久保,35.8281,139.5261
毛呂山町中央,35.9417,139.3161
越生町越生,35.9644,139.2942
川島町下八ツ林,35.9928,139.4847
宮代町笠原,36.0222,139.7228
杉戸町清地,36.0253,139.7369
松伏町松伏,35.9258,139.8153
さいたま西区指扇,35.9250,139.5794
さいたま北区宮原,35.9308,139.6192
さいたま大宮区天沼町,35.9064,139.6481
さいたま大宮区大門,35.9067,139.6306
さいたま見沼区堀崎,35.9350,139.6539
さいたま中央区下落合,35.8836,139.6261
さいたま桜区道場,35.8564,139.6100
さいたま浦和区高砂,35.8581,139.6483
さいたま浦和区常盤,35.8614,139.6447
さいたま南区別所,35.8447,139.6431
さいたま緑区中尾,35.8711,139.6844
さいたま岩槻区本丸,35.9536,139.7047
ふじみ野市福岡,35.8794,139.5197
ふじみ野市大井,35.8583,139.5081
白岡市千駄野,36.0186,139.6767
秩父市上町,35.9894,139.0736
秩父市近戸町,35.9953,139.0708
秩父市中津川,35.9953,138.8008
秩父市吉田,36.0428,139.0239
秩父市荒川,35.9572,139.0300
秩父市熊木町,35.9908,139.0850
秩父市大滝,35.9517,138.9353
横瀬町横瀬,35.9869,139.1000
皆野町皆野,36.0706,139.0986
長瀞町野上下郷,36.1178,139.1044
長瀞町本野上,36.1147,139.1094
小鹿野町両神薄,36.0200,138.8978
小鹿野町役場両神庁舎,36.0131,138.9708
銚子市川口町,35.7397,140.8578
銚子市小畑新町,35.7211,140.8578
銚子市若宮町,35.7356,140.8300
茂原市道表,35.4286,140.2883
東金市東新宿,35.5606,140.3681
東金市日吉台,35.5725,140.3331
東金市東岩崎,35.5594,140.3661
旭市南堀之内,35.7661,140.6189
旭市高生,35.7331,140.6919
旭市萩園,35.7086,140.7133
神崎町神崎本宿,35.9014,140.4047
多古町多古,35.7353,140.4672
東庄町笹川,35.8375,140.6683
九十九里町片貝,35.5347,140.4400
芝山町小池,35.6928,140.4139
一宮町一宮,35.3717,140.3683
睦沢町下之郷,35.3611,140.3186
長生村本郷,35.4122,140.3542
白子町関,35.4542,140.3742
長柄町桜谷,35.4311,140.2275
長南町総合グラウンド,35.3842,140.2353
長南町長南,35.3861,140.2375
匝瑳市八日市場ハ,35.7081,140.5642
匝瑳市今泉,35.6608,140.5692
香取市佐原平田,35.8864,140.5064
香取市佐原諏訪台,35.9006,140.4903
香取市役所,35.8972,140.4989
香取市羽根川,35.8469,140.6033
香取市仁良,35.8028,140.5750
香取市岩部,35.8100,140.5019
横芝光町宮川,35.6653,140.5042
横芝光町栗山,35.6564,140.4958
山武市松尾町富士見台,35.6425,140.4481
山武市蓮沼ニ,35.5875,140.4969
山武市埴谷,35.6414,140.3756
山武市殿台,35.6031,140.4136
山武市蓮沼ハ,35.5989,140.4983
山武市松尾町五反田,35.6378,140.4606
大網白里市大網,35.5217,140.3211
千葉中央区中央港,35.6025,140.1044
千葉中央区千葉市役所,35.6081,140.1019
千葉花見川区花島町,35.6811,140.0972
千葉稲毛区園生町,35.6533,140.1258
千葉若葉区小倉台,35.6319,140.1731
千葉緑区おゆみ野,35.5597,140.1753
千葉美浜区ひび野,35.6436,140.0400
千葉美浜区稲毛海岸,35.6333,140.0783
市川市八幡,35.7217,139.9314
船橋市湊町,35.6939,139.9822
松戸市根本,35.7878,139.9033
松戸市西馬橋,35.8142,139.9122
野田市鶴奉,35.9553,139.8747
野田市東宝珠花,36.0256,139.8206
成田国際空港,35.7744,140.3822
成田市名古屋,35.8631,140.3617
成田市中台,35.7800,140.3067
成田市役所,35.7767,140.3181
成田市猿山,35.8758,140.3492
成田市松子,35.8314,140.4178
千葉佐倉市海隣寺町,35.7222,140.2239
習志野市鷺沼,35.6814,140.0275
柏市旭町,35.8597,139.9586
柏市柏,35.8669,139.9756
柏市大島田,35.8411,140.0075
市原市姉崎,35.4767,140.0489
市原市国分寺台中央,35.4983,140.1153
流山市平和台,35.8561,139.9028
八千代市大和田新田,35.7225,140.1003
我孫子市我孫子,35.8639,140.0281
鎌ケ谷市新鎌ケ谷,35.7767,140.0014
浦安市日の出,35.6442,139.9239
浦安市猫実,35.6531,139.9011
四街道市鹿渡,35.6697,140.1686
八街市八街,35.6658,140.3181
印西市大森,35.8322,140.1456
印西市笠神,35.8167,140.2014
印西市美瀬,35.7789,140.2042
酒々井町中央台,35.7244,140.2692
白井市復,35.7908,140.0556
栄町安食台,35.8408,140.2436
富里市七栄,35.7269,140.3431
館山市長須賀,34.9869,139.8653
館山市北条,34.9956,139.8714
木更津市太田,35.3783,139.9447
木更津市富士見,35.3808,139.9242
勝浦市墨名,35.1506,140.3119
勝浦市新官,35.1575,140.3219
鴨川市八色,35.1139,140.0981
鴨川市内浦,35.1597,140.1989
鴨川市横渚,35.1153,140.1019
鴨川市天津,35.1222,140.1539
君津市久留里市場,35.2986,140.0753
君津市久保,35.3303,139.9019
富津市下飯野,35.3039,139.8575
袖ケ浦市坂戸市場,35.4297,139.9542
大多喜町大多喜,35.2850,140.2453
御宿町須賀,35.1911,140.3483
鋸南町下佐久間,35.1106,139.8353
いすみ市大原,35.2539,140.3856
いすみ市岬町長者,35.2994,140.3864
いすみ市国府台,35.2844,140.3114
南房総市上堀,35.0350,139.8872
南房総市富浦町青木,35.0428,139.8397
南房総市白浜町白浜,34.9078,139.8994
南房総市岩糸,35.0214,139.9622
南房総市久枝,35.0986,139.8461
南房総市和田町,35.0419,140.0200
南房総市谷向,35.0258,139.8953
南房総市千倉町瀬戸,34.9750,139.9558
東京千代田区大手町,35.6889,139.7558
東京千代田区富士見,35.6967,139.7461
東京千代田区麹町,35.6847,139.7431
東京中央区築地,35.6706,139.7717
東京中央区日本橋兜町,35.6800,139.7775
東京中央区勝どき,35.6567,139.7767
東京港区海岸,35.6389,139.7528
東京港区芝公園,35.6581,139.7514
東京港区南青山,35.6689,139.7208
東京港区白金,35.6408,139.7325
東京新宿区西新宿,35.6906,139.6953
東京新宿区上落合,35.7106,139.6858
東京新宿区歌舞伎町,35.6933,139.7033
東京新宿区百人町,35.7067,139.6950
東京文京区スポーツセンタ,35.7211,139.7361
東京文京区本郷,35.7081,139.7628
東京文京区大塚,35.7217,139.7322
東京台東区東上野,35.7125,139.7794
東京台東区千束,35.7233,139.7978
東京墨田区横川,35.7039,139.8150
東京墨田区吾妻橋,35.7100,139.8017
東京墨田区東向島,35.7233,139.8197
東京江東区青海,35.6167,139.7811
東京江東区越中島,35.6683,139.7892
東京江東区東陽,35.6722,139.8172
東京江東区森下,35.6847,139.8067
東京江東区亀戸,35.6967,139.8317
東京江東区枝川,35.6594,139.8078
東京品川区広町,35.6097,139.7300
東京品川区北品川,35.6172,139.7394
東京品川区平塚,35.6147,139.7106
東京目黒区中央町,35.6289,139.6917
東京国際空港,35.5542,139.7814
東京大田区蒲田,35.5611,139.7158
東京大田区大森東,35.5786,139.7392
東京大田区本羽田,35.5486,139.7336
東京大田区多摩川,35.5594,139.6992
東京世田谷区世田谷,35.6464,139.6531
東京世田谷区三軒茶屋,35.6408,139.6658
東京世田谷区中町,35.6144,139.6486
東京世田谷区成城,35.6353,139.6006
東京渋谷区宇田川町,35.6625,139.6978
東京渋谷区本町,35.6808,139.6844
東京中野区中野,35.7069,139.6642
東京中野区江古田,35.7250,139.6686
東京中野区中央,35.6978,139.6736
東京杉並区阿佐谷,35.6997,139.6364
東京杉並区桃井,35.7117,139.6058
東京杉並区高井戸,35.6864,139.6192
東京豊島区南池袋,35.7253,139.7169
東京北区西ヶ原,35.7450,139.7444
東京北区赤羽南,35.7775,139.7231
東京荒川区荒川,35.7378,139.7839
東京荒川区東尾久,35.7500,139.7661
東京板橋区高島平,35.7869,139.6589
東京板橋区板橋,35.7497,139.7108
東京板橋区相生町,35.7772,139.6786
東京練馬区豊玉北,35.7353,139.6519
東京練馬区東大泉,35.7481,139.5856
東京練馬区光が丘,35.7589,139.6308
東京足立区中央本町,35.7747,139.8044
東京足立区神明南,35.7900,139.8303
東京足立区千住中居町,35.7486,139.7986
東京足立区伊興,35.7908,139.7797
東京葛飾区立石,35.7436,139.8469
東京葛飾区金町,35.7636,139.8650
東京江戸川区中央,35.7069,139.8686
東京江戸川区鹿骨,35.7083,139.8944
東京江戸川区船堀,35.6781,139.8672
八王子市大横町,35.6644,139.3269
八王子市堀之内,35.6281,139.4033
八王子市石川町,35.6683,139.3575
立川市泉町,35.7156,139.4061
武蔵野市緑町,35.7178,139.5656
武蔵野市吉祥寺東町,35.7069,139.5800
三鷹市野崎,35.6833,139.5600
東京府中市寿町,35.6736,139.4783
東京府中市朝日町,35.6719,139.5225
昭島市田中町,35.7058,139.3531
調布市小島町,35.6503,139.5403
調布市西つつじヶ丘,35.6569,139.5697
町田市忠生,35.5797,139.4136
町田市森野,35.5464,139.4378
町田市本町田,35.5647,139.4369
小金井市本町,35.6989,139.5028
小平市小川町,35.7281,139.4772
日野市神明,35.6697,139.3958
東村山市本町,35.7553,139.4678
東村山市美住町,35.7528,139.4503
国分寺市戸倉,35.7114,139.4619
国分寺市本多,35.7056,139.4825
国立市富士見台,35.6836,139.4417
西東京市中町,35.7414,139.5589
福生市熊川,35.7272,139.3344
狛江市和泉本町,35.6344,139.5786
東大和市中央,35.7450,139.4258
清瀬市中清戸,35.7839,139.5278
東久留米市本町,35.7578,139.5300
武蔵村山市本町,35.7544,139.3878
多摩市関戸,35.6369,139.4461
多摩市鶴牧,35.6222,139.4181
稲城市東長沼,35.6378,139.5047
羽村市緑ヶ丘,35.7669,139.3114
瑞穂町箱根ヶ崎,35.7719,139.3542
青梅市東青梅,35.7886,139.2742
青梅市日向和田,35.7850,139.2358
あきる野市伊奈,35.7342,139.2561
日の出町平井,35.7419,139.2569
檜原村本宿,35.7303,139.1453
檜原村役場,35.7267,139.1483
奥多摩町氷川,35.8039,139.0922
神津島村金長,34.1900,139.1336
神津島村役場,34.2053,139.1344
伊豆大島町差木地,34.6839,139.4142
伊豆大島町元町,34.7500,139.3553
伊豆大島町波浮港,34.6872,139.4411
伊豆大島町岡田,34.7842,139.3831
東京利島村東山,34.5233,139.2883
新島村大原,34.3558,139.2739
新島村式根島,34.3347,139.2106
新島村本村,34.3783,139.2575
三宅村神着,34.1236,139.5214
三宅村坪田,34.0603,139.5475
三宅村阿古,34.0744,139.4792
御蔵島村西川,33.8922,139.5906
八丈町樫立,33.0722,139.7975
八丈町三根,33.1133,139.7919
八丈町富士グランド,33.1194,139.7986
青ヶ島村,32.4636,139.7636
小笠原村父島西町,27.0925,142.1911
小笠原村父島三日月山,27.0956,142.1844
小笠原村母島,26.6328,142.1756
横浜鶴見区鶴見,35.5072,139.6850
横浜鶴見区馬場,35.5097,139.6447
横浜鶴見区末広町,35.4856,139.6872
横浜神奈川区神大寺,35.4867,139.6117
横浜神奈川区広台太田町,35.4769,139.6292
横浜西区みなとみらい,35.4622,139.6358
